frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,frame.len
1781429930.387896079,192.168.1.12,192.168.1.132,53798,22,0,62
1781429930.390553487,192.168.1.12,192.168.1.132,53798,22,188,244
1781429930.399171745,192.168.1.12,192.168.1.132,53798,22,92,148
1781429930.403085185,192.168.1.132,192.168.1.12,22,53798,0,56
1781429930.405124276,192.168.1.132,192.168.1.12,22,53798,156,212
1781429930.420114387,192.168.1.132,192.168.1.12,22,53798,116,172
1781429930.422710181,192.168.1.12,192.168.1.132,53798,22,0,62
1781429930.472122205,100.65.202.109,100.75.21.72,54358,22,60,116
1781429930.503484159,100.75.21.72,100.65.202.109,22,54358,52,108
1781429930.614475112,192.168.1.132,192.168.1.12,22,53798,100,156
1781429930.624876206,100.65.202.109,100.75.21.72,54358,22,620,676
1781429930.651788752,100.75.21.72,100.65.202.109,22,54358,52,108
1781429930.657042402,192.168.1.12,192.168.1.132,53798,22,0,62
1781429930.670577353,192.168.1.12,192.168.1.132,53798,22,92,148
1781429930.678103616,192.168.1.132,192.168.1.12,22,53798,100,156
1781429930.723603307,192.168.1.12,192.168.1.132,53798,22,0,62
1781429930.772278458,100.65.202.109,100.75.21.72,54358,22,140,196
1781429930.786965246,100.75.21.72,100.65.202.109,22,54358,52,108
1781429930.915397023,100.65.202.109,100.75.21.72,54358,22,84,140
1781429930.924597857,100.75.21.72,100.65.202.109,22,54358,52,108
1781429931.045914700,100.65.202.109,100.75.21.72,54358,22,84,140
1781429931.055208340,100.75.21.72,100.65.202.109,22,54358,52,108
1781429931.139034672,192.168.1.132,192.168.1.12,22,53798,92,148
1781429931.176004174,100.65.202.109,100.75.21.72,54358,22,84,140
1781429931.188186297,192.168.1.12,192.168.1.132,53798,22,0,62
1781429931.191916681,192.168.1.132,192.168.1.12,22,53798,92,148
1781429931.194846799,100.75.21.72,100.65.202.109,22,54358,52,108
1781429931.197064672,192.168.1.12,192.168.1.132,53798,22,100,156
1781429931.218379251,192.168.1.132,192.168.1.12,22,53798,100,156
1781429931.258999105,192.168.1.12,192.168.1.132,53798,22,0,62
1781429931.259953457,192.168.1.132,192.168.1.12,22,53798,108,164
1781429931.284800395,192.168.1.12,192.168.1.132,53798,22,92,148
1781429931.294720728,192.168.1.132,192.168.1.12,22,53798,100,156
1781429931.317321775,100.65.202.109,100.75.21.72,54358,22,0,56
1781429931.321322346,100.75.21.72,100.65.202.109,22,54358,0,56
1781429931.331006562,192.168.1.12,192.168.1.132,53798,22,100,156
1781429931.336860176,192.168.1.132,192.168.1.12,22,53798,92,148
1781429931.342547837,192.168.1.12,192.168.1.132,53798,22,92,148
1781429931.344113722,192.168.1.132,192.168.1.12,22,53798,100,156
1781429931.387025137,192.168.1.12,192.168.1.132,53798,22,0,62
1781429931.387714100,192.168.1.132,192.168.1.12,22,53798,100,156
1781429931.428685852,192.168.1.12,192.168.1.132,53798,22,0,62
1781429931.441194282,100.65.202.109,100.75.21.72,54358,22,0,56
1781429931.574116284,100.75.21.72,100.88.89.12,22,56340,52,108
1781429931.637485289,192.168.1.132,192.168.1.12,22,53798,92,148
1781429931.679552211,192.168.1.12,192.168.1.132,53798,22,0,62
1781429931.701512127,192.168.1.12,192.168.1.132,53798,22,100,156
1781429931.714754862,192.168.1.132,192.168.1.12,22,53798,100,156
1781429931.741403525,192.168.1.132,192.168.1.12,22,53798,92,148
1781429931.742576407,192.168.1.12,192.168.1.132,53798,22,0,62
1781429931.746690521,100.88.89.12,100.75.21.72,56340,22,0,56
1781429931.746976299,192.168.1.132,192.168.1.12,22,53798,100,156
1781429931.747526323,192.168.1.12,192.168.1.132,53798,22,92,148
1781429931.755848620,192.168.1.132,192.168.1.12,22,53798,100,156
1781429931.756852850,192.168.1.12,192.168.1.132,53798,22,0,62
1781429931.805452968,192.168.1.12,192.168.1.132,53798,22,100,156
1781429931.832510565,192.168.1.132,192.168.1.12,22,53798,100,156
1781429931.873884147,192.168.1.12,192.168.1.132,53798,22,0,62
1781429931.893833502,192.168.1.132,192.168.1.12,22,53798,92,148
1781429931.910906160,192.168.1.12,192.168.1.132,53798,22,92,148
1781429931.927186421,192.168.1.132,192.168.1.12,22,53798,100,156
1781429931.975622829,192.168.1.12,192.168.1.132,53798,22,0,62
1781429932.175981526,192.168.1.132,192.168.1.12,22,53798,92,148
1781429932.218897741,192.168.1.12,192.168.1.132,53798,22,0,62
1781429932.263967554,192.168.1.12,192.168.1.132,53798,22,100,156
1781429932.306659052,192.168.1.132,192.168.1.12,22,53798,0,56
1781429932.308925246,192.168.1.132,192.168.1.12,22,53798,100,156
1781429932.349197476,100.65.202.109,100.75.21.72,54363,22,0,68
1781429932.349729943,100.75.21.72,100.65.202.109,22,54363,0,68
1781429932.358532604,192.168.1.12,192.168.1.132,53798,22,0,62
1781429932.469458259,100.65.202.109,100.75.21.72,54363,22,0,56
1781429932.491048587,100.65.202.109,100.75.21.72,54363,22,21,77
1781429932.491131896,100.75.21.72,100.65.202.109,22,54363,0,56
1781429932.570958916,100.75.21.72,100.65.202.109,22,54363,42,98
1781429932.677845280,192.168.1.132,192.168.1.12,22,53798,92,148
1781429932.703489988,100.65.202.109,100.75.21.72,54363,22,1240,1296
1781429932.711898913,100.75.21.72,100.65.202.109,22,54363,1112,1168
1781429932.721332877,100.65.202.109,100.75.21.72,54363,22,296,352
1781429932.722642410,192.168.1.12,192.168.1.132,53798,22,0,62
1781429932.740431006,192.168.1.12,192.168.1.132,53798,22,92,148
1781429932.740803618,192.168.1.132,192.168.1.12,22,53798,0,56
1781429932.760599749,100.75.21.72,100.65.202.109,22,54363,0,56
1781429932.784107688,192.168.1.132,192.168.1.12,22,53798,100,156
1781429932.825931001,192.168.1.12,192.168.1.132,53798,22,0,62
1781429932.889623750,100.65.202.109,100.75.21.72,54363,22,0,56
1781429932.953391936,100.65.202.109,100.75.21.72,54363,22,1208,1264
1781429932.954304339,100.75.21.72,100.65.202.109,22,54363,0,56
1781429933.113476900,100.75.21.72,100.65.202.109,22,54363,1564,1620
1781429933.239191086,100.65.202.109,100.75.21.72,54363,22,0,56
1781429933.244167608,192.168.1.132,192.168.1.12,22,53798,92,148
1781429933.246749248,192.168.1.132,192.168.1.12,22,53798,92,148
1781429933.259840155,192.168.1.12,192.168.1.132,53798,22,0,62
1781429933.305870459,100.65.202.109,100.75.21.72,54363,22,16,72
1781429933.306024456,100.75.21.72,100.65.202.109,22,54363,0,56
1781429933.322830264,192.168.1.12,192.168.1.132,53798,22,92,148
1781429933.323395232,192.168.1.132,192.168.1.12,22,53798,0,56
1781429933.364363324,192.168.1.132,192.168.1.12,22,53798,100,156
1781429933.409961222,192.168.1.12,192.168.1.132,53798,22,0,62
1781429933.427023956,100.65.202.109,100.75.21.72,54363,22,44,100
1781429933.427080313,100.75.21.72,100.65.202.109,22,54363,0,56
1781429933.434045368,100.75.21.72,100.65.202.109,22,54363,44,100
1781429933.554465421,100.65.202.109,100.75.21.72,54363,22,60,116
1781429933.581707113,100.75.21.72,100.65.202.109,22,54363,52,108
1781429933.619717227,100.88.89.12,100.75.21.72,56340,22,84,140
1781429933.625095476,100.75.21.72,100.88.89.12,22,56340,0,56
1781429933.707838912,100.65.202.109,100.75.21.72,54363,22,620,676
1781429933.726001214,192.168.1.12,192.168.1.132,53798,22,92,148
1781429933.726144080,192.168.1.132,192.168.1.12,22,53798,0,56
1781429933.743431797,192.168.1.132,192.168.1.12,22,53798,100,156
1781429933.767175500,100.75.21.72,100.65.202.109,22,54363,0,56
1781429933.767283094,100.75.21.72,100.65.202.109,22,54363,52,108
1781429933.787857037,192.168.1.12,192.168.1.132,53798,22,0,62
1781429933.806382936,192.168.1.132,192.168.1.12,22,53798,92,148
1781429933.870974998,192.168.1.12,192.168.1.132,53798,22,0,62
1781429933.870975802,192.168.1.12,192.168.1.132,53798,22,92,148
1781429933.893320158,192.168.1.132,192.168.1.12,22,53798,92,148
1781429933.939908850,100.65.202.109,100.75.21.72,54363,22,140,196
1781429933.940008197,100.75.21.72,100.65.202.109,22,54363,0,56
1781429933.942758225,192.168.1.12,192.168.1.132,53798,22,92,148
1781429933.964181918,192.168.1.132,192.168.1.12,22,53798,116,172
1781429933.971346991,100.75.21.72,100.65.202.109,22,54363,52,108
1781429934.022099328,192.168.1.12,192.168.1.132,53798,22,0,62
1781429934.088201654,100.65.202.109,100.75.21.72,54363,22,84,140
1781429934.115206346,100.75.21.72,100.65.202.109,22,54363,52,108
1781429934.255564580,100.65.202.109,100.75.21.72,54363,22,84,140
1781429934.265463178,100.75.21.72,100.65.202.109,22,54363,52,108
1781429934.315097859,192.168.1.132,192.168.1.12,22,53798,92,148
1781429934.357774523,192.168.1.12,192.168.1.132,53798,22,0,62
1781429934.375254399,192.168.1.12,192.168.1.132,53798,22,100,156
1781429934.383512365,192.168.1.132,192.168.1.12,22,53798,100,156
1781429934.387209878,100.65.202.109,100.75.21.72,54363,22,84,140
1781429934.404200091,100.75.21.72,100.65.202.109,22,54363,52,108
1781429934.427332370,192.168.1.12,192.168.1.132,53798,22,0,62
1781429934.521619892,100.65.202.109,100.75.21.72,54363,22,0,56
1781429934.544525847,100.75.21.72,100.65.202.109,22,54363,0,56
1781429934.657459804,192.168.1.12,192.168.1.132,53798,22,84,140
1781429934.669080876,100.65.202.109,100.75.21.72,54363,22,0,56
1781429934.675586120,192.168.1.12,192.168.1.132,53798,22,84,140
1781429934.676129742,192.168.1.132,192.168.1.12,22,53798,0,56
1781429934.716034619,192.168.1.12,192.168.1.132,53798,22,92,148
1781429934.727772507,192.168.1.132,192.168.1.12,22,53798,100,156
1781429934.776921305,192.168.1.12,192.168.1.132,53798,22,0,62
1781429934.787894242,192.168.1.132,192.168.1.12,22,53798,116,172
1781429934.835068458,192.168.1.12,192.168.1.132,53798,22,0,62
1781429934.841755312,192.168.1.132,192.168.1.12,22,53798,92,148
1781429934.853052340,192.168.1.12,192.168.1.132,53798,22,116,172
1781429934.860120539,192.168.1.132,192.168.1.12,22,53798,92,148
1781429934.902453703,192.168.1.12,192.168.1.132,53798,22,0,62
1781429934.902782260,192.168.1.132,192.168.1.12,22,53798,116,172
1781429934.932985619,192.168.1.12,192.168.1.132,53798,22,92,148
1781429934.945787283,192.168.1.132,192.168.1.12,22,53798,100,156
1781429934.988949220,192.168.1.12,192.168.1.132,53798,22,0,62
1781429935.258844331,100.65.202.109,100.75.21.72,54366,22,0,68
1781429935.259047314,100.75.21.72,100.65.202.109,22,54366,0,68
1781429935.335894038,192.168.1.132,192.168.1.12,22,53798,92,148
1781429935.378403942,192.168.1.12,192.168.1.132,53798,22,0,62
1781429935.381557202,100.65.202.109,100.75.21.72,54366,22,0,56
1781429935.383643038,100.65.202.109,100.75.21.72,54366,22,21,77
1781429935.383691055,100.75.21.72,100.65.202.109,22,54366,0,56
1781429935.392419497,192.168.1.12,192.168.1.132,53798,22,92,148
1781429935.399044955,192.168.1.132,192.168.1.12,22,53798,100,156
1781429935.406119387,192.168.1.132,192.168.1.12,22,53798,92,148
1781429935.415992779,192.168.1.12,192.168.1.132,53798,22,0,62
1781429935.415992894,192.168.1.12,192.168.1.132,53798,22,92,148
1781429935.429866363,192.168.1.132,192.168.1.12,22,53798,100,156
1781429935.450479576,100.75.21.72,100.65.202.109,22,54366,42,98
1781429935.471614390,192.168.1.12,192.168.1.132,53798,22,0,62
1781429935.570897785,100.65.202.109,100.75.21.72,54366,22,1240,1296
1781429935.581856845,100.75.21.72,100.65.202.109,22,54366,1112,1168
1781429935.584237311,100.65.202.109,100.75.21.72,54366,22,296,352
1781429935.626214480,100.75.21.72,100.65.202.109,22,54366,0,56
1781429935.758789277,100.65.202.109,100.75.21.72,54366,22,0,56
1781429935.819766278,100.65.202.109,100.75.21.72,54366,22,1208,1264
1781429935.820406156,100.75.21.72,100.65.202.109,22,54366,0,56
1781429935.874658179,192.168.1.132,192.168.1.12,22,53798,92,148
1781429935.874942876,100.75.21.72,100.65.202.109,22,54366,1564,1620
1781429935.915790084,192.168.1.12,192.168.1.132,53798,22,0,62
1781429935.933960297,192.168.1.12,192.168.1.132,53798,22,92,148
1781429935.953505399,192.168.1.132,192.168.1.12,22,53798,100,156
1781429936.006106841,192.168.1.12,192.168.1.132,53798,22,0,62
1781429936.027688181,100.65.202.109,100.75.21.72,54366,22,0,56
1781429936.068775911,100.65.202.109,100.75.21.72,54366,22,16,72
1781429936.070909945,100.75.21.72,100.65.202.109,22,54366,0,56
1781429936.194172419,192.168.1.132,192.168.1.12,22,53798,84,140
1781429936.217379018,100.65.202.109,100.75.21.72,54366,22,44,100
1781429936.218566973,100.75.21.72,100.65.202.109,22,54366,0,56
1781429936.218957304,100.75.21.72,100.65.202.109,22,54366,44,100
1781429936.246553497,192.168.1.12,192.168.1.132,53798,22,0,62
1781429936.291660176,192.168.1.132,192.168.1.12,22,53798,100,156
1781429936.339171510,192.168.1.12,192.168.1.132,53798,22,0,62
1781429936.341841520,100.65.202.109,100.75.21.72,54366,22,60,116
1781429936.353804640,192.168.1.12,192.168.1.132,53798,22,100,156
1781429936.380120577,192.168.1.132,192.168.1.12,22,53798,92,148
1781429936.382772064,100.75.21.72,100.65.202.109,22,54366,0,56
1781429936.390439290,192.168.1.12,192.168.1.132,53798,22,92,148
1781429936.400372864,192.168.1.132,192.168.1.12,22,53798,100,156
1781429936.438310941,100.75.21.72,100.65.202.109,22,54366,52,108
1781429936.443718301,192.168.1.12,192.168.1.132,53798,22,0,62
1781429936.447649743,192.168.1.132,192.168.1.12,22,53798,156,212
1781429936.489016586,192.168.1.12,192.168.1.132,53798,22,0,62
1781429936.508029625,192.168.1.12,192.168.1.132,53798,22,100,156
1781429936.519950297,192.168.1.132,192.168.1.12,22,53798,100,156
1781429936.561904483,100.65.202.109,100.75.21.72,54366,22,620,676
1781429936.561973823,100.75.21.72,100.65.202.109,22,54366,0,56
1781429936.564824879,192.168.1.12,192.168.1.132,53798,22,0,62
1781429936.586735976,100.75.21.72,100.65.202.109,22,54366,52,108
1781429936.600024790,100.75.21.72,100.88.89.12,22,56340,52,108
1781429936.701341486,100.65.202.109,100.75.21.72,54366,22,140,196
1781429936.710796314,100.75.21.72,100.65.202.109,22,54366,52,108
1781429936.724081519,192.168.1.12,192.168.1.132,53798,22,92,148
1781429936.751323475,192.168.1.132,192.168.1.12,22,53798,100,156
1781429936.761081708,100.88.89.12,100.75.21.72,56340,22,0,56
1781429936.794635873,192.168.1.12,192.168.1.132,53798,22,0,62
1781429936.850398055,100.65.202.109,100.75.21.72,54366,22,84,140
1781429936.863391405,100.75.21.72,100.65.202.109,22,54366,52,108
1781429936.920008696,192.168.1.132,192.168.1.12,22,53798,92,148
1781429936.971029238,192.168.1.12,192.168.1.132,53798,22,0,62
1781429936.984097179,192.168.1.12,192.168.1.132,53798,22,92,148
1781429936.987492682,100.65.202.109,100.75.21.72,54366,22,84,140
1781429936.999405076,100.75.21.72,100.65.202.109,22,54366,52,108
1781429937.016003327,192.168.1.132,192.168.1.12,22,53798,100,156
1781429937.058920264,192.168.1.12,192.168.1.132,53798,22,0,62
1781429937.128531184,100.65.202.109,100.75.21.72,54366,22,84,140
1781429937.135783524,100.75.21.72,100.65.202.109,22,54366,52,108
1781429937.259778527,100.65.202.109,100.75.21.72,54366,22,0,56
1781429937.308782230,100.75.21.72,100.65.202.109,22,54366,0,56
1781429937.312827821,192.168.1.132,192.168.1.12,22,53798,92,148
1781429937.357485626,192.168.1.12,192.168.1.132,53798,22,0,62
1781429937.383903742,192.168.1.12,192.168.1.132,53798,22,92,148
1781429937.396753717,192.168.1.132,192.168.1.12,22,53798,92,148
1781429937.409744269,192.168.1.12,192.168.1.132,53798,22,92,148
1781429937.417107151,192.168.1.132,192.168.1.12,22,53798,100,156
1781429937.433993143,100.65.202.109,100.75.21.72,54366,22,0,56
1781429937.456311563,192.168.1.132,192.168.1.12,22,53798,156,212
1781429937.458167546,192.168.1.12,192.168.1.132,53798,22,0,62
1781429937.516676098,192.168.1.12,192.168.1.132,53798,22,92,148
1781429937.522565130,192.168.1.132,192.168.1.12,22,53798,100,156
1781429937.538123219,192.168.1.132,192.168.1.12,22,53798,92,148
1781429937.542942662,192.168.1.12,192.168.1.132,53798,22,0,62
1781429937.548615729,192.168.1.12,192.168.1.132,53798,22,92,148
1781429937.564201057,192.168.1.132,192.168.1.12,22,53798,100,156
1781429937.606701926,192.168.1.12,192.168.1.132,53798,22,0,62
1781429937.608018876,100.88.89.12,100.75.21.72,56340,22,84,140
1781429937.608075399,100.75.21.72,100.88.89.12,22,56340,0,56
1781429937.801471441,192.168.1.132,192.168.1.12,22,53798,92,148
1781429937.843617374,192.168.1.12,192.168.1.132,53798,22,0,62
1781429937.860997008,192.168.1.12,192.168.1.132,53798,22,92,148
1781429937.901355725,192.168.1.132,192.168.1.12,22,53798,0,56
1781429937.906257471,192.168.1.132,192.168.1.12,22,53798,100,156
1781429937.910217443,100.65.202.109,100.75.21.72,54369,22,0,68
1781429937.910346957,100.75.21.72,100.65.202.109,22,54369,0,68
1781429937.930224438,192.168.1.132,192.168.1.12,22,53798,92,148
1781429937.935572610,192.168.1.12,192.168.1.132,53798,22,0,62
1781429937.938568994,192.168.1.132,192.168.1.12,22,53798,92,148
1781429937.948379579,192.168.1.12,192.168.1.132,53798,22,92,148
1781429937.948445920,192.168.1.132,192.168.1.12,22,53798,0,56
1781429937.960266626,192.168.1.132,192.168.1.12,22,53798,100,156
1781429937.989167075,192.168.1.12,192.168.1.132,53798,22,100,156
1781429938.006137068,192.168.1.132,192.168.1.12,22,53798,100,156
1781429938.034746461,100.65.202.109,100.75.21.72,54369,22,0,56
1781429938.038675868,100.65.202.109,100.75.21.72,54369,22,21,77
1781429938.038766506,100.75.21.72,100.65.202.109,22,54369,0,56
1781429938.050810277,192.168.1.12,192.168.1.132,53798,22,0,62
1781429938.182412264,100.75.21.72,100.65.202.109,22,54369,42,98
1781429938.240785706,192.168.1.132,192.168.1.12,22,53798,92,148
1781429938.284917588,192.168.1.12,192.168.1.132,53798,22,0,62
1781429938.311904037,100.65.202.109,100.75.21.72,54369,22,1240,1296
1781429938.312053238,100.75.21.72,100.65.202.109,22,54369,1112,1168
1781429938.312119389,100.65.202.109,100.75.21.72,54369,22,296,352
1781429938.359777591,100.75.21.72,100.65.202.109,22,54369,0,56
1781429938.442435267,192.168.1.132,192.168.1.12,22,53798,92,148
1781429938.479222808,100.65.202.109,100.75.21.72,54369,22,0,56
1781429938.488723701,192.168.1.12,192.168.1.132,53798,22,0,62
1781429938.505706691,192.168.1.12,192.168.1.132,53798,22,100,156
1781429938.540038245,192.168.1.132,192.168.1.12,22,53798,100,156
1781429938.557729380,100.65.202.109,100.75.21.72,54369,22,1208,1264
1781429938.557850357,100.75.21.72,100.65.202.109,22,54369,0,56
1781429938.583797628,192.168.1.12,192.168.1.132,53798,22,0,62
1781429938.688204517,100.75.21.72,100.65.202.109,22,54369,1564,1620
1781429938.719848420,192.168.1.12,192.168.1.132,53798,22,92,148
1781429938.736898461,192.168.1.132,192.168.1.12,22,53798,100,156
1781429938.780211016,192.168.1.12,192.168.1.132,53798,22,0,62
1781429938.810133386,100.65.202.109,100.75.21.72,54369,22,0,56
1781429938.858193806,100.65.202.109,100.75.21.72,54369,22,16,72
1781429938.865030938,100.75.21.72,100.65.202.109,22,54369,0,56
1781429938.943911700,192.168.1.132,192.168.1.12,22,53798,92,148
1781429938.987113857,192.168.1.12,192.168.1.132,53798,22,0,62
1781429938.990675477,100.65.202.109,100.75.21.72,54369,22,44,100
1781429938.990794536,100.75.21.72,100.65.202.109,22,54369,0,56
1781429938.991187472,100.75.21.72,100.65.202.109,22,54369,44,100
1781429939.018519966,192.168.1.12,192.168.1.132,53798,22,100,156
1781429939.042957234,192.168.1.132,192.168.1.12,22,53798,100,156
1781429939.086578514,192.168.1.12,192.168.1.132,53798,22,0,62
1781429939.133459316,100.65.202.109,100.75.21.72,54369,22,60,116
1781429939.155303496,100.75.21.72,100.65.202.109,22,54369,52,108
1781429939.271959232,100.65.202.109,100.75.21.72,54369,22,620,676
1781429939.297920446,100.75.21.72,100.65.202.109,22,54369,52,108
